Ada,Add3,Adh6a,Agr2,Ahnak,Aldh1b1,Aldob,Alpi,Ang4,Anxa1,Anxa10,Anxa13,Anxa5,Apoa1,Apoa4,Apob,Apobec1,Apoc2,Atf5,Axin2,Basp1,Btc,Cavin3,Ccdc71l,Cck,Ccl25,Ccn2,Ccna2,Cdca7,Chga,Chgb,Clca1,Clca3b,Clps,Clu,Cpe,Cps1,Cryab,Cyp2c29,Dclk1,Egfr,F3,Fabp1,Fcgbp,Fos,GFP,Gkn3,Gstm1,Gstm3,Gstt1,Guca2a,H4c9,Hepacam2,Hook1,Ier3,Il18,Il1rn,Insm1,Itln1,Jaml,Junb,Kcne3,Klf4,Lgals3,Lgr5,Lor,Ly6a,Ly6d,Lypd8,Lyz1,Mal,Mki67,Mmp7,Msln,Muc2,Myb,Ndrg1,Neurod1,Neurog3,Nlrp6,Npc1l1,Nt5e,Nupr1,Olfm4,Pclaf,Pclo,Pcsk1,Pigr,Plat,Plaur,Pmepa1,Ppp1r1b,Prap1,Prxl2a,Pycard,Rab3c,Rbp2,Reg1,Reg3a,Reg3b,Reg3g,Reg4,Rgcc,Rhoc,Rnase1,Rps23,S100a7a,S100g,Scg2,Sct,Selenom,Serpinb9b,Sis,Slc12a2,Slc15a1,Slc28a2,Slc2a2,Slc2a5,Slc5a1,Slc7a7,Slc7a8,Slc7a9,Smim24,Smoc2,Spink4,Sprr1a,Sptssb,Sqstm1,Sult6b2,Tac1,Tff3,Tm4sf20,Tm4sf4,Tph1,Tuba1a,Txndc5,Vim,Yap1,Zfp36l2,Zg16
0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,0,26,2,0,0,0,20,14,2,2,1,4,17,0,0,0,0,4,3,0,0,0,0,0,0,1,0,0,0,12,0,3,26,0,1,0,0,5,15,0,0,20,0,1,0,0,0,0,0,0,2,29,1,2,0,0,0,10,0,0,15,0,1,0,0,1,0,0,0,0,40,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,1,0,9,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,6,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,11,1,0,0,0,19,0,0,0,1,2,0,0
6,0,0,0,15,0,33,0,0,0,16,0,0,1,5,3,2,1,0,0,0,0,0,0,1,0,0,0,2,1,0,10,0,0,0,1,0,0,0,0,4,0,3,20,5,0,0,0,0,0,0,0,1,0,0,0,1,0,11,0,1,0,3,7,0,0,0,0,6,3,0,0,0,0,4,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,13,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,3,0,7,0,0,1,1,83,0,0,0,0,0,0,183
0,2,0,0,87,0,0,0,0,13,0,0,0,0,0,101,0,1,7,0,6,1,0,0,0,0,29,0,0,0,0,0,0,1,164,102,0,1,0,0,3,6,0,0,15,0,1,0,0,0,0,0,0,2,10,0,0,1,0,0,10,0,2,3,2,0,0,0,3,0,0,0,0,26,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,4,0,0,10,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,0,1,1,33,0,0,0,0,0,0,1,0,2,1,0,0
0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0,4,21,1,3,0,0,1,8,0,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,7,0,5,4,1,0,0,0,0,0,1,0,0,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,19,0,0,0,0,0,0,1
13,0,0,2,18,0,53,0,0,0,13,9,0,27,33,6,0,4,0,1,0,4,0,0,0,0,0,0,0,0,0,1,1,1,5,2,0,0,3,0,3,0,13,5,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,3,0,11,7,0,0,0,0,3,1,0,0,0,15,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,1,1,18,9,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,2,0,0,0,1,0,0,2,1,4,0,0,1,1,109,0,0,0,0,1,1,0
33,1,0,0,23,4,102,4,0,0,13,1,0,76,45,9,0,10,0,0,0,2,0,0,1,1,6,0,0,0,0,0,2,0,0,3,0,0,0,2,2,0,27,0,4,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,7,0,9,19,1,0,0,3,5,3,0,2,2,10,0,0,1,0,3,0,0,1,0,0,0,0,2,1,0,0,1,0,4,33,0,0,59,0,0,0,0,0,2,0,0,1,0,1,1,0,0,0,0,3,0,1,2,0,3,0,0,0,1,0,0,0,1,10,0,0,0,4,123,1,0,0,0,1,2,0
36,2,0,0,41,0,70,3,0,0,14,11,0,79,71,44,0,7,0,0,3,19,0,0,0,2,8,0,0,0,0,0,3,4,1,4,1,1,2,0,3,11,16,1,7,0,3,0,0,0,0,0,0,1,7,0,3,1,1,2,3,0,13,25,2,0,0,0,5,1,0,0,0,30,0,0,3,0,1,0,2,4,0,4,2,0,6,0,0,0,1,2,4,48,0,1,30,0,0,0,1,0,1,0,0,0,0,0,3,0,1,7,0,1,1,1,5,1,4,0,0,0,0,0,0,1,1,3,0,0,0,4,252,3,1,0,0,1,2,0
1,0,0,2,4,0,11,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6
3,0,0,0,19,0,0,0,0,0,9,1,0,2,3,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,8,1,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,6,0,0,4,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,17,0,1,0,0,1,1,0
0,0,0,0,2,0,10,0,0,1,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1
0,0,0,0,40,0,0,0,0,0,5,1,1,0,1,35,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,73,8,0,0,0,0,2,95,0,0,0,0,0,0,0,1,0,0,0,0,7,0,4,1,0,0,29,1,1,1,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,14,0,0,0,0,23,0,0,0,1,4,0,0
31,0,0,0,1,0,52,1,0,0,5,0,1,27,54,10,1,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,2,1,0,1,0,0,0,0,1,1,0,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,0,0,1,2,0,0,0,0,3,0,0,2,0,1,0,0,2,0,0,1,0,2,0,0,0,0,0,16,2,0,0,31,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,38,0,0,0,0,1,0,3
1,0,1,0,46,1,0,0,0,8,4,2,0,0,16,66,0,0,0,0,3,1,0,1,0,1,3,0,0,0,0,0,1,1,50,13,1,0,0,0,11,52,0,2,12,0,0,0,0,0,0,0,0,1,21,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,181,0,0,0,1,0,0,0,6,0,1,0,0,0,0,0,0,0,2,0,3,1,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,9,0,3,0,0,1,0,0,2,0,0,0,0,0,0,0,7,0,1,1,0,4,0,0,1,1,3,0,1
2,0,0,0,82,0,1,0,0,1,1,3,0,0,0,33,1,0,2,0,4,3,0,1,0,0,0,0,1,0,0,0,72,0,0,14,0,0,0,0,18,214,0,0,4,0,1,0,0,0,0,0,0,1,47,0,5,0,0,0,17,0,2,8,2,3,0,0,1,2,0,0,0,56,0,0,0,0,0,0,1,1,0,1,1,0,0,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,8,1,1,0,0,0,3,0,2,0,0,0,1,0,6,0,0,0,0,22,1,0,0,0,3,1,0
0,0,0,4,66,0,4,1,0,2,2,5,0,0,0,7,0,0,2,0,0,4,0,0,0,1,1,1,2,0,0,0,0,1,30,2,0,0,0,0,3,10,0,1,21,0,0,1,0,0,1,0,0,0,6,0,0,0,0,1,11,0,7,6,0,6,1,0,0,0,1,1,0,122,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,1,1,0,2,7,1,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,1,0,5,0,1,0,0,0,1,0,0,2,0,0,0,4,5,0,0,0,0,64,0,0,0,2,0,1,0
0,3,0,0,36,0,0,0,0,0,15,2,0,0,0,6,2,0,1,0,0,14,0,0,0,0,1,0,1,0,0,0,0,1,74,5,0,0,0,0,5,14,0,0,31,0,0,0,0,1,0,0,0,0,6,0,1,0,0,0,11,0,2,8,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,53,0,0,0,0,1,0,0
34,1,0,0,16,1,139,5,0,0,1,0,0,28,113,7,0,2,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,7,0,0,0,1,0,1,0,0,0,1,1,3,1,0,0,5,0,6,13,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,4,0,0,2,0,1,0,2,0,0,0,5,9,0,0,43,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,2,1,0,2,0,0,1,6,1,0,1,0,2,0,0,0,5,125,0,0,0,0,1,2,0
0,0,0,0,55,0,1,0,0,1,1,1,0,0,3,27,0,1,2,0,2,2,0,0,0,0,20,1,0,0,0,0,0,1,24,0,0,0,0,0,11,80,0,0,15,0,1,0,0,0,0,0,0,2,9,0,1,0,0,0,11,0,4,8,0,0,0,0,0,0,0,1,0,66,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,5,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,9,2,0,0,0,4,1,0
11,0,0,4,2,0,53,0,0,0,3,0,3,14,28,3,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,5,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,16,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,2,0,1,0,0,0,5,59,0,1,0,0,0,0,19
1,1,0,0,107,0,0,0,0,1,2,0,0,0,0,25,0,0,13,0,4,5,0,0,0,1,5,1,1,0,0,0,0,1,27,7,0,0,0,0,6,9,0,0,12,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,12,0,12,39,0,0,0,0,0,0,2,0,0,138,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,5,2,0,5,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,6,0,2,0,2,2,0,0,0,0,1,0,0,0,0,1,20,0,0,0,0,20,1,1,0,0,4,1,0
0,0,0,1,50,1,1,0,0,1,2,5,0,0,0,7,0,0,4,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,30,4,0,0,0,0,1,16,0,0,13,0,0,1,0,0,0,0,0,1,2,0,9,0,1,1,16,0,5,6,0,2,0,0,0,0,3,1,0,84,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,5,10,0,0,1,0,36,0,0,1,0,2,1,0
7,0,0,0,25,1,13,1,0,0,19,1,0,4,22,15,0,1,1,0,0,6,0,1,1,0,7,0,0,0,0,0,0,0,5,2,0,2,0,0,2,4,1,0,11,0,0,0,0,0,0,0,0,0,11,0,3,0,0,0,7,0,2,30,0,11,0,0,1,0,0,0,0,71,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,1,4,0,7,35,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,3,0,0,0,0,4,0,2,2,0,1,0,0,0,0,0,15,0,0,0,0,153,0,0,1,0,3,1,1
1,2,0,2,6,1,9,0,0,0,3,0,0,0,11,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,7,0,0,0,0,0,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,33,0,1,0,0,0,0,0
1,0,1,0,36,0,0,0,0,3,10,0,2,0,1,15,1,1,2,0,2,2,0,0,0,0,1,0,1,0,0,0,0,2,20,6,0,0,0,0,5,79,0,0,5,0,2,0,0,0,0,0,0,0,15,0,2,0,0,0,8,0,2,21,0,6,0,1,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,13,1,0,0,0,1,0,0
0,1,0,2,0,0,12,0,0,0,0,0,0,8,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,6
0,0,0,0,15,0,0,0,0,3,6,1,0,0,0,0,0,0,3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,34,4,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,11,0,2,9,0,1,0,0,1,0,0,0,0,43,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,5,1,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,24,0,0,0,0,4,0,0,0,1,3,1,0
0,0,0,0,50,4,3,2,0,1,22,29,0,0,1,36,2,0,1,0,1,24,0,2,0,0,0,0,1,0,0,0,1,0,5,3,0,0,0,0,4,15,0,0,34,0,0,0,0,1,0,0,0,0,1,5,0,0,0,0,13,0,18,21,0,0,0,4,1,0,1,0,0,102,0,0,0,0,1,0,0,7,2,3,0,1,0,0,0,0,1,1,0,16,1,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,4,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,14,5,0,0,0,399,0,0,0,0,2,0,0
0,1,0,0,112,1,0,0,0,37,0,0,0,0,1,117,0,0,2,0,9,3,0,2,0,0,3,0,1,0,0,0,0,1,35,39,1,1,0,0,4,30,0,0,19,0,1,1,0,0,0,0,0,3,24,0,0,0,1,0,29,0,0,2,2,8,0,2,0,1,3,0,0,224,0,0,1,1,0,0,2,3,0,1,0,0,0,0,0,2,0,2,0,3,5,0,0,1,0,0,1,0,0,0,0,2,0,2,1,0,0,15,1,18,0,1,2,0,0,1,0,0,0,0,0,0,1,6,1,0,1,0,0,0,0,0,0,2,0,0
0,0,0,0,50,1,0,0,0,13,0,1,1,0,5,18,0,0,4,0,7,1,0,2,0,1,55,0,0,0,0,0,1,0,2,14,0,0,0,0,8,24,0,0,1,0,3,0,0,0,0,0,0,1,33,0,0,0,0,1,12,1,1,20,0,0,0,0,0,0,0,1,0,85,0,1,0,0,0,0,1,16,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,12,0,2,0,4,0,0,1,0,0,2,0,0,0,0,1,20,1,0,0,0,0,0,1,4,0,4,0,1
58,1,1,0,12,0,141,3,0,0,7,0,0,33,82,9,1,2,0,0,0,2,0,2,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2,0,8,3,11,0,0,0,0,0,0,1,0,4,0,1,1,0,0,0,2,0,5,16,1,1,0,0,0,1,1,1,1,2,0,2,1,0,1,0,1,9,0,1,1,0,3,0,0,0,0,0,12,3,0,0,71,0,0,0,0,1,0,0,0,5,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,5,1,1,5,0,0,1,3,111,1,0,0,0,2,1,27
0,0,0,0,59,0,0,0,0,4,8,3,1,0,13,12,0,1,6,0,0,9,0,1,0,0,5,0,1,0,0,0,1,0,16,25,1,0,0,0,6,46,0,0,1,0,2,0,0,0,0,0,0,0,23,0,0,0,0,0,16,0,4,13,0,2,0,0,0,1,0,0,0,63,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,16,1,1,1,0,0,0,0,0,1,0,1,0,0,2,0,0,0,6,0,0,0,1,0,0,2,0,0,0,1,0,0,0,1,8,2,0,0,0,103,0,0,2,2,8,0,0
1,1,0,0,28,1,0,0,0,0,4,0,0,0,26,2,1,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,1,1,3,0,0,5,0,0,2,0,0,1,0,0,0,2,0,1,0,1,0,2,0,6,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,2,0,0,0,2,0,0,0,0,0,1,0,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,1,0,29,0,0,1,0,3,2,0
1,1,0,0,12,1,43,0,0,0,6,21,0,1,0,4,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,3,0,0,4,21,8,8,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,5,0,13,10,0,0,0,1,4,0,0,0,0,59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9,0,0,8,37,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,0,0,0,4,15,1,0,1,4,96,0,0,0,0,4,1,0
43,0,0,0,26,1,15,0,0,3,13,2,0,12,116,24,3,7,1,1,0,16,0,2,0,0,21,1,1,0,0,0,5,3,11,0,0,0,0,0,5,0,0,0,38,0,0,0,0,0,1,0,0,0,2,2,3,0,0,2,10,0,6,97,1,0,0,1,1,1,0,1,0,37,0,0,0,0,0,0,1,3,0,0,0,0,2,0,1,0,4,2,74,22,1,0,26,0,0,0,1,0,0,0,1,0,0,2,0,0,0,5,0,0,0,3,2,0,1,0,0,1,0,0,0,5,0,26,0,2,0,2,373,1,0,0,1,0,0,0
17,0,0,0,18,0,0,0,0,0,12,1,0,0,1,9,0,0,0,0,1,5,0,2,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,3,9,0,0,0,0,0,1,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,85,0,0,0,0,1,1,1
2,0,0,0,0,0,5,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0
12,0,0,0,18,0,27,1,0,0,11,2,0,99,99,43,1,6,1,0,0,0,0,3,1,0,7,0,0,0,0,0,2,1,0,6,0,0,1,0,5,0,0,2,13,0,0,0,0,0,2,0,0,0,3,0,0,2,0,0,5,0,22,17,1,1,2,1,2,0,0,0,0,36,0,0,0,1,1,0,1,1,0,2,0,0,0,0,0,0,2,0,0,8,1,0,15,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,7,0,0,0,2,164,0,0,0,0,0,0,0
1,0,0,3,61,0,10,0,0,1,9,12,0,1,0,14,0,0,10,0,1,10,0,0,0,0,0,0,0,0,0,0,0,1,10,1,1,1,0,0,2,25,0,0,28,0,0,0,0,1,0,0,0,0,27,1,5,0,0,0,14,0,4,22,0,1,0,0,0,0,3,2,0,154,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,0,0,0,0,10,3,0,1,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,4,18,0,0,0,0,107,0,0,0,0,3,1,0
29,0,0,0,6,0,9,1,0,0,20,0,0,18,40,7,3,4,1,0,0,0,0,4,0,0,2,0,0,0,0,0,2,3,0,4,0,0,0,0,6,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,3,1,21,20,1,0,0,0,1,0,0,0,0,12,0,1,0,0,1,0,0,6,0,0,1,0,0,0,0,0,1,0,14,10,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,3,0,1,0,0,0,2,0,0,0,0,0,13,0,0,0,2,177,0,0,0,0,2,0,0
5,0,0,0,1,0,17,0,0,0,1,0,0,2,15,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,1,0,2
1,0,0,0,47,0,0,0,1,0,1,0,0,0,1,34,0,0,4,0,9,8,0,0,0,0,16,0,0,0,0,0,0,1,6,9,0,0,0,0,13,197,0,0,52,0,1,1,0,0,0,0,0,1,21,1,8,0,1,0,11,0,3,8,1,0,0,0,0,0,0,0,0,79,0,0,0,1,1,0,0,3,0,5,0,0,0,0,21,1,6,0,2,3,0,0,0,1,0,0,1,0,0,0,0,3,0,1,0,0,1,3,0,3,0,0,0,0,1,0,0,2,0,0,0,1,0,50,0,0,1,0,5,1,0,0,0,0,1,0
0,0,0,5,0,1,6,0,0,0,0,0,0,1,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,16
0,0,0,0,131,0,0,0,1,6,1,3,0,0,0,18,0,0,3,0,7,4,0,0,0,0,0,2,1,1,0,0,1,2,3,17,2,0,0,0,3,12,0,0,0,0,3,0,0,0,0,0,0,0,9,1,1,0,0,0,10,0,4,6,0,41,0,0,0,1,8,0,0,149,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,14,1,0,3,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,4,0,0,0,0,0,1,1,8,0,0,0,0,0,0,0,0,0,7,1,0
1,1,0,0,85,0,0,0,0,13,9,0,0,0,4,50,0,0,2,0,3,8,0,2,0,0,1,0,0,0,0,0,0,0,12,14,1,1,0,0,5,16,0,1,3,0,1,0,0,0,0,0,0,1,18,0,0,0,0,0,11,1,2,25,0,0,0,3,0,0,0,0,0,87,0,0,0,1,0,1,1,2,0,2,0,0,0,1,2,0,3,2,0,0,0,2,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,14,0,8,0,0,0,0,0,0,0,0,0,1,0,2,2,26,0,1,0,0,10,0,0,3,2,4,3,0
32,0,2,0,9,0,208,4,0,0,3,0,0,51,93,2,0,13,1,0,0,0,0,0,0,5,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,14,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,0,3,11,0,0,0,0,1,0,0,0,1,2,1,0,1,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,12,12,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,2,0,0,0,0,2,1,0,0,12,112,0,1,1,0,0,0,16
