object_id,Ada,Add3,Adh6a,Agr2,Ahnak,Aldh1b1,Aldob,Alpi,Ang4,Anxa1,Anxa10,Anxa13,Anxa5,Apoa1,Apoa4,Apob,Apobec1,Apoc2,Atf5,Axin2,Basp1,Btc,Cavin3,Ccdc71l,Cck,Ccl25,Ccn2,Ccna2,Cdca7,Chga,Chgb,Clca1,Clca3b,Clps,Clu,Cpe,Cps1,Cryab,Cyp2c29,Dclk1,Egfr,F3,Fabp1,Fcgbp,Fos,GFP,Gkn3,Gstm1,Gstm3,Gstt1,Guca2a,H4c9,Hepacam2,Hook1,Ier3,Il18,Il1rn,Insm1,Itln1,Jaml,Junb,Kcne3,Klf4,Lgals3,Lgr5,Lor,Ly6a,Ly6d,Lypd8,Lyz1,Mal,Mki67,Mmp7,Msln,Muc2,Myb,Ndrg1,Neurod1,Neurog3,Nlrp6,Npc1l1,Nt5e,Nupr1,Olfm4,Pclaf,Pclo,Pcsk1,Pigr,Plat,Plaur,Pmepa1,Ppp1r1b,Prap1,Prxl2a,Pycard,Rab3c,Rbp2,Reg1,Reg3a,Reg3b,Reg3g,Reg4,Rgcc,Rhoc,Rnase1,Rps23,S100a7a,S100g,Scg2,Sct,Selenom,Serpinb9b,Sis,Slc12a2,Slc15a1,Slc28a2,Slc2a2,Slc2a5,Slc5a1,Slc7a7,Slc7a8,Slc7a9,Smim24,Smoc2,Spink4,Sprr1a,Sptssb,Sqstm1,Sult6b2,Tac1,Tff3,Tm4sf20,Tm4sf4,Tph1,Tuba1a,Txndc5,Vim,Yap1,Zfp36l2,Zg16
1390,1,0,0,0,3,0,0,0,0,0,9,0,0,0,16,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,14,0,0,1,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,24,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,5,0,0,0,0,0,0
1391,1,0,0,0,55,0,0,0,0,15,8,0,1,0,0,15,1,0,2,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,51,26,1,0,0,0,8,224,0,0,2,0,2,0,0,0,0,0,1,0,14,0,3,0,0,0,16,1,0,14,0,1,0,0,1,0,0,2,0,72,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,0,0,0,0,0,0,41,0,0,0,0,12,1,0,0,0,4,1,0
1392,2,0,0,0,23,0,0,0,0,0,7,0,1,0,9,4,0,0,3,0,0,4,0,0,0,0,54,0,1,0,0,0,0,0,53,7,1,0,0,0,3,69,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,8,0,1,4,0,0,0,0,1,2,0,0,0,13,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,27,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,1,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,22,0,0,0,0,0,0,1
1393,0,0,0,0,30,0,0,0,0,2,6,0,0,0,0,23,0,0,3,0,5,4,0,0,0,0,3,0,0,0,0,0,0,0,34,5,1,1,0,0,3,96,0,0,5,0,1,0,0,0,0,0,1,0,9,1,5,0,0,0,10,0,3,3,1,0,0,1,0,0,0,0,0,50,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1,14,0,0,0,0,11,0,0,0,2,1,0,0
1394,0,0,0,0,4,0,0,0,1,1,1,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0
1395,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,9,0,0,2,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,70,14,1,0,0,0,3,37,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,13,0,0,0,0,0,0,0,1,0,55,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,11,11,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,3,1,0,5,0,0,0,0,3,0,0,0,0,1,0,0
1396,0,0,0,0,27,0,0,0,0,10,8,1,0,0,2,17,0,0,1,0,1,0,0,1,0,0,44,0,0,0,0,0,0,0,81,21,2,0,0,0,5,34,0,0,3,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,2,8,0,8,0,0,0,0,0,0,0,43,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,1,0,0,1,2,1,0
1397,1,0,0,0,42,0,2,0,0,3,10,2,0,0,1,14,0,2,1,0,2,2,0,3,0,0,1,0,0,0,0,0,0,2,30,2,1,2,0,0,2,124,1,0,4,0,2,1,0,0,0,0,0,1,14,0,3,0,2,0,7,0,3,21,1,0,0,1,0,1,2,0,0,86,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,31,19,0,0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,8,0,0,1,0,16,1,0,2,1,1,0,0
1398,0,0,0,0,23,0,0,0,0,2,10,0,0,0,0,5,0,0,2,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,42,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,1,0,4,0,3,9,0,2,0,0,0,0,1,0,0,12,0,0,1,0,1,2,0,3,0,0,1,0,0,0,0,0,1,0,2,14,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,3,0,4,0,0,2,0,1,0,0,0,0,0,0,0,0,28,0,0,1,0,32,0,0,0,0,2,2,0
1399,0,1,0,0,37,0,2,0,0,0,6,3,0,0,0,2,0,1,1,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,1,4,2,0,0,0,1,1,0,0,5,0,1,0,0,0,0,0,0,0,9,0,0,0,1,0,8,0,0,10,0,12,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,7,1,0,0,1,0,0,2,1,1,0,0,3,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7,0,0,2,1,23,0,0,0,0,1,0,0
14,0,0,0,1,12,0,0,0,0,4,2,0,0,0,0,16,1,0,1,0,1,6,0,0,0,0,8,4,4,0,0,0,0,0,31,5,0,0,0,0,1,19,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,6,1,0,4,0,1,0,0,0,0,0,4,0,71,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,1,0,0,2,0,0
140,2,2,0,0,21,0,0,0,0,0,12,1,0,0,0,8,0,1,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,29,0,2,0,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,12,0,6,1,1,0,6,0,3,20,1,0,0,0,0,0,1,1,0,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,17,0,0,0,0,1,0,1
1400,2,0,0,0,2,0,0,0,0,2,6,0,1,0,58,5,0,0,0,0,0,4,0,1,0,0,5,0,0,0,0,0,0,0,26,6,0,0,0,0,2,7,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,29,1,1,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,27,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,50,0,0,0,0,1,0,0
1401,0,0,0,0,75,0,0,0,1,5,1,3,0,0,0,20,0,0,2,0,1,1,0,0,0,0,5,0,0,0,0,0,1,0,125,39,1,0,0,0,2,53,0,0,3,0,0,0,0,0,0,0,0,2,11,2,0,0,1,0,14,0,1,1,1,0,0,0,0,1,7,0,0,130,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,10,0,1,0,0,0,1,2,0,0,1,0,1,0,1,1,0,0,3,0,5,0,1,0,0,3,1,0,0,0,0,0,0,1,3,0,0,0,0,3,1,0,0,0,3,0,1
1402,0,0,0,0,49,0,2,1,0,0,8,2,0,0,0,10,0,0,1,0,1,6,0,0,0,0,6,0,2,0,0,0,0,0,62,9,1,0,0,0,8,76,0,0,2,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,3,0,11,6,0,0,0,0,0,1,0,1,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,3,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,31,0,0,0,0,1,0,0
1403,4,1,0,0,49,1,2,0,0,44,7,7,0,0,0,18,1,1,1,0,1,4,1,1,0,0,5,0,3,0,0,0,0,2,1,13,0,1,1,0,0,42,0,0,10,0,4,0,0,0,0,2,0,3,10,0,0,0,3,1,17,0,2,86,2,0,0,1,0,1,0,0,0,75,0,0,0,0,2,0,0,3,1,0,0,1,0,0,1,1,3,2,0,7,0,0,0,0,0,0,3,0,0,3,1,2,0,1,0,0,0,3,0,2,0,0,4,0,1,1,0,1,0,0,0,0,0,17,1,0,0,0,164,0,0,0,0,3,1,0
1404,1,0,0,1,18,0,0,0,0,3,7,2,0,0,25,5,0,0,3,0,1,6,0,1,0,0,5,0,2,0,0,0,0,1,7,6,0,0,0,0,4,139,1,0,0,0,0,1,0,0,0,0,0,0,5,0,2,0,0,0,5,0,3,7,0,0,0,0,0,0,0,0,0,27,0,0,0,0,1,0,0,1,0,0,0,0,3,1,0,0,3,0,1,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,1,0,0,0,0,0,0,0,0,1,0,7,0,0,1,0,80,0,0,0,0,3,0,1
1405,2,1,0,0,36,1,1,0,0,10,6,2,0,0,4,18,0,0,5,0,1,6,0,2,0,0,0,0,0,0,0,0,0,1,6,23,0,0,0,0,6,74,0,0,3,0,1,1,0,0,1,0,0,1,19,0,1,0,4,0,6,0,0,16,2,3,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,3,0,0,1,0,0,0,3,0,1,0,1,6,1,3,1,2,0,0,1,0,0,1,0,6,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,2,1,66,1,0,0,0,0,0,5
1406,0,0,0,0,6,0,0,0,0,1,2,0,0,14,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0
1407,0,0,0,0,58,0,0,0,0,0,1,0,0,1,1,38,0,0,11,0,3,2,0,0,0,0,14,0,0,0,0,0,6,0,21,12,0,0,0,0,2,33,0,0,7,0,3,0,1,0,0,0,0,0,16,0,1,0,0,0,8,0,1,2,1,0,0,0,0,0,0,1,0,107,0,0,0,0,1,0,0,6,0,1,0,0,0,0,0,0,4,0,0,3,0,1,0,0,0,0,0,1,0,1,0,2,0,2,0,0,0,3,0,5,1,1,0,0,0,1,0,0,0,0,0,0,1,4,1,0,1,0,0,1,0,0,1,1,2,0
1408,0,0,0,1,97,0,2,0,0,2,3,6,0,0,1,18,1,0,2,0,1,6,0,0,0,0,0,0,1,0,0,0,0,1,13,10,0,0,0,0,5,171,0,0,10,0,0,0,0,0,0,0,0,2,17,0,0,1,0,0,31,0,0,2,0,2,0,0,0,0,0,0,0,157,0,0,0,0,1,0,0,1,0,1,0,2,0,0,1,1,5,1,0,3,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,1,0,0,0,0,0,7,0,0,2,0,97,2,0,0,0,1,2,0
1409,0,0,0,0,23,0,0,0,0,1,5,1,0,0,0,3,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,10,11,0,1,0,0,1,7,0,0,6,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,3,18,0,1,0,0,0,0,0,0,0,15,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,27,0,0,0,0,1,0,0,0,0,5,1,2
141,4,0,0,4,1,0,11,0,0,0,0,0,0,8,0,2,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0,2,0,0,1,0,1,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,12,0,0,0,6,3,0,0,1,2,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,1,30,0,0,0,0,0,0,2
1410,1,1,0,0,62,1,0,0,0,2,4,0,1,0,0,12,0,0,3,0,2,21,0,0,0,0,1,0,0,0,0,0,0,0,41,12,1,2,0,0,2,23,0,0,4,1,1,0,0,0,0,0,0,1,6,0,0,0,0,0,18,0,5,16,0,36,0,0,1,0,1,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2,1,1,0,0,0,0,0,1,2,0,0,3,0,1,0,0,0,2,0,3,0,1,5,0,0,2,0,0,0,0,0,2,0,14,0,0,0,0,2,1,0,0,0,3,1,0
1411,0,0,0,0,37,0,2,0,0,0,22,1,0,0,0,10,0,0,1,0,2,2,0,3,0,0,0,0,3,0,0,0,0,1,43,8,3,0,0,0,4,116,0,0,5,0,0,1,0,0,0,1,0,0,6,0,5,1,2,0,18,0,20,11,0,1,0,1,0,0,2,2,0,89,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,6,2,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,6,0,1,1,0,0,1,0,1,1,0,0,0,2,4,0,0,4,0,43,0,0,0,0,1,2,0
1412,0,0,0,0,66,0,0,0,0,7,0,1,0,0,0,16,0,0,1,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,53,15,0,1,0,0,4,93,0,0,13,0,0,0,0,0,0,0,0,3,15,1,0,0,0,0,17,0,1,6,0,1,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,2,3,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,6,0,0,0,0,4,0,1,1,1,1,1,0
1413,26,0,0,0,15,0,12,1,0,0,23,1,0,1,25,5,3,1,0,0,0,7,0,0,0,1,0,1,2,3,27,0,0,1,3,6,1,0,1,0,5,100,0,0,14,0,0,0,0,0,0,0,1,1,5,0,5,0,1,2,2,0,3,9,0,1,0,0,1,1,0,1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,4,4,0,3,2,0,0,1,0,49,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,3,0,1,115,7,0,0,0,1,3,0
1414,0,0,0,0,47,0,5,0,0,8,9,3,0,0,4,15,2,0,1,0,1,8,0,0,0,0,4,0,0,0,0,0,0,1,9,12,0,0,0,0,6,176,0,0,13,0,0,0,0,0,0,0,0,1,7,1,0,0,1,0,15,0,3,30,1,19,0,0,1,0,0,0,0,61,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,1,4,3,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,2,0,1,1,0,0,0,0,1,0,0,0,4,1,6,0,0,1,0,49,0,0,0,0,1,1,0
1415,5,0,0,0,40,0,1,0,0,0,2,3,0,0,0,22,1,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,16,35,0,0,0,0,2,60,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,13,0,2,4,0,0,0,0,0,0,0,2,0,30,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,4,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,115,2,0,0,1,0,0,0
1416,0,1,0,0,41,0,0,0,0,1,4,0,0,0,0,8,1,0,1,0,4,11,0,0,0,0,4,0,0,0,0,0,0,0,40,14,1,0,0,0,3,33,0,0,2,0,2,0,0,0,0,0,0,0,3,1,0,0,0,0,8,0,7,15,0,0,0,0,0,0,1,0,0,83,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,2,0,1,0,1,1,1
1417,1,1,0,0,28,0,0,0,0,2,6,3,0,0,2,37,0,0,5,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,64,0,0,0,0,0,4,172,0,0,0,0,2,0,0,0,0,0,1,0,3,0,4,0,0,0,5,0,2,7,0,0,0,0,1,0,1,0,0,34,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,0,0,1,0,2,0,0,0,0,0,0,1,0,24,0,0,0,0,8,0,0,0,0,1,1,0
1418,0,1,0,0,35,0,0,0,0,33,2,0,0,0,0,14,1,0,5,0,3,2,0,2,0,0,1,0,2,0,0,0,0,0,2,31,0,0,0,0,2,18,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0,0,20,0,0,0,0,1,0,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,2,0,3,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1,1,1,2,0
1419,1,0,0,0,64,0,0,0,0,11,5,3,0,0,1,20,5,0,0,0,2,6,0,0,0,0,7,0,0,0,0,0,0,1,78,40,2,0,0,0,7,67,0,0,6,0,1,0,0,0,0,0,0,0,9,1,0,0,1,0,17,0,7,15,0,0,0,1,0,0,4,0,0,96,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,5,1,0,3,0,0,0,1,0,0,2,0,0,1,0,2,0,0,0,0,0,3,0,3,0,1,2,0,0,0,0,1,0,0,0,1,0,9,0,0,1,0,5,1,0,1,0,1,1,0
142,20,0,0,0,21,0,0,0,0,1,8,0,0,0,21,5,0,2,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,6,10,0,2,0,0,0,0,4,1,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,14,0,0,0,0,7,0,0,0,0,0,1,0
1420,4,0,0,0,2,0,10,0,0,0,1,3,0,4,13,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,142,0,0,2,1,2,0,0,0,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,2,1,0,2,1,0,0,0,0,122,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,34,6,0,0,1,0,0,0
1421,1,0,0,0,27,1,0,0,0,63,4,2,1,0,0,7,1,0,4,0,3,1,1,0,0,0,0,0,3,0,0,0,0,0,0,18,0,0,0,0,3,14,0,0,3,0,2,0,0,0,0,0,0,3,2,0,1,0,0,0,9,0,0,42,0,1,0,0,0,1,0,0,0,7,0,0,0,0,1,2,0,0,0,0,1,0,0,0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,1,0,0,0,1,0,0,1
1422,2,0,0,0,75,0,0,0,0,1,9,0,0,0,0,18,3,0,0,0,0,6,0,1,0,0,10,0,1,0,0,0,0,1,48,26,2,0,0,0,17,32,0,1,11,0,1,0,0,0,1,0,0,0,2,0,2,0,2,0,19,0,10,18,0,4,0,0,4,0,0,0,0,51,0,0,2,0,2,0,0,0,0,1,1,0,0,1,2,0,5,0,1,5,0,0,2,0,0,0,2,0,0,1,0,1,0,1,0,0,0,9,0,5,0,4,0,0,0,0,0,0,0,0,0,2,0,21,1,0,1,0,30,1,0,0,0,3,5,0
1423,2,0,0,0,76,1,2,0,0,2,11,0,0,0,3,15,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,72,27,4,0,0,0,3,91,0,0,7,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,15,0,5,19,0,0,0,0,1,0,0,0,0,90,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,5,0,0,2,1,0,5,1,0,1,2,1,0,2,0,1,0,1,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,3,0,8,0,0,1,0,1,0,0,1,0,3,1,0
1424,0,0,0,0,42,0,0,0,0,6,27,0,1,0,0,67,4,0,2,0,2,11,0,2,0,0,0,0,0,0,0,0,1,0,10,26,0,0,0,0,10,242,1,0,1,0,3,0,0,0,0,0,2,0,28,0,0,0,0,0,33,0,9,14,1,1,0,0,0,1,0,0,0,118,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,2,1,1,4,1,0,0,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,10,0,1,0,0,1,1,0,0,0,0,0,0,0,13,2,0,0,0,16,0,0,2,0,4,0,2
1425,0,2,0,0,18,0,6,0,0,0,2,1,0,8,37,13,1,2,0,0,2,1,0,0,0,0,1,1,1,0,3,0,0,4,0,1,0,0,4,0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,3,0,0,2,0,3,13,0,0,0,0,1,0,0,0,0,38,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,21,3,1,0,19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,83,0,0,0,0,1,1,0
1426,0,0,0,0,50,0,0,0,0,0,3,6,0,0,0,7,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,18,17,1,1,0,0,1,2,0,0,3,0,1,0,0,0,0,0,0,0,1,1,1,0,3,0,5,0,0,11,0,1,1,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,22,0,0,0,0,2,0,0
1427,0,0,0,0,46,0,0,0,0,6,0,0,0,0,0,9,0,1,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,10,32,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,11,0,3,11,0,3,0,1,0,0,3,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,1,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0
1428,0,0,0,5,20,0,9,0,0,0,7,2,1,0,42,11,0,0,1,0,0,5,0,1,0,0,1,0,2,0,0,0,1,1,19,7,0,0,0,0,3,108,4,0,1,0,0,1,0,0,0,0,0,0,2,0,0,1,7,0,6,0,3,1,0,0,0,0,1,0,0,2,0,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,0,0,0,6,0,1,0,5,0,0,0,7,0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,0,2,0,1,0,0,1,0,0,12,0,78,0,0,0,1,2,2,6
1429,0,0,0,0,40,0,0,0,0,9,0,0,0,0,0,2,2,0,0,0,3,4,0,1,0,0,3,0,0,0,0,0,0,0,1,17,0,4,0,0,6,15,0,0,4,0,1,0,0,0,0,0,0,0,11,0,1,0,1,0,7,0,0,21,0,0,0,1,0,0,0,1,0,58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,2,0,0
143,0,0,1,0,18,0,0,0,0,22,0,0,2,0,0,13,0,0,2,0,5,1,0,0,0,0,58,0,2,0,0,0,0,0,22,32,0,0,0,0,5,110,0,0,0,0,0,1,0,0,0,0,0,0,12,1,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,1,0,0,1,0,0,1,3,1,0
1430,1,0,0,0,3,0,12,0,0,0,5,0,1,0,17,1,0,0,2,0,0,2,0,0,0,0,0,0,0,2,81,0,0,1,1,0,0,0,1,0,0,4,0,0,4,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,1,2,1,0,1,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2,0,0,0,0,21,9,0,0,1,0,0,0
